frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
183,227.445,303.492,0.970807,227.416,365.449,0.905258,174.063,365.501,0.851255,142.955,294.308,0.794271,116.256,214.147,0.824901,267.707,365.408,0.900337,303.166,289.863,0.907699,316.54,218.545,0.858684,209.821,517.121,0.848213,182.906,517.031,0.836887,191.684,650.321,0.836869,187.444,766.274,0.848428,240.892,521.343,0.834268,241.009,650.549,0.862601,245.346,770.744,0.831117,214.139,303.128,0.938028,231.928,303.053,0.98866,196.385,312.09,0.863,249.791,307.745,0.774804,245.446,801.94,0.742133,267.593,801.765,0.787895,232.185,788.45,0.762093,191.67,801.742,0.667008,160.99,797.464,0.681844,191.894,775.076,0.721982
184,227.421,303.523,0.966735,227.413,365.446,0.906012,174.089,365.479,0.847451,147.374,294.296,0.810483,116.088,218.641,0.821494,267.656,365.397,0.90309,303.03,289.844,0.87902,316.643,218.594,0.852016,214.109,517.074,0.851435,182.941,517.008,0.839154,191.675,645.987,0.833118,187.454,766.134,0.842862,240.901,517.139,0.837195,245.376,650.382,0.845217,249.738,770.658,0.827808,214.112,303.148,0.938808,231.911,303.079,0.995124,196.378,312.092,0.860189,249.742,307.775,0.767681,249.735,801.93,0.714009,267.605,801.752,0.764759,232.253,784.032,0.74725,187.566,801.678,0.667766,160.962,797.36,0.682581,191.907,770.672,0.722947
185,227.434,307.6,0.96924,227.409,365.45,0.905023,174.107,365.458,0.845351,142.984,294.375,0.809016,111.679,223.033,0.808707,267.604,365.409,0.90502,298.954,289.89,0.875374,321.049,222.919,0.860662,214.106,517.04,0.853646,182.946,516.974,0.842067,191.687,646.099,0.840847,187.409,766.276,0.843254,240.893,517.115,0.83833,245.308,650.476,0.853962,245.356,770.752,0.81909,214.137,303.16,0.939244,231.936,303.092,0.995788,196.388,312.139,0.859152,249.793,307.822,0.763826,245.295,801.938,0.741322,267.508,801.774,0.781795,232.214,788.438,0.746305,187.535,801.777,0.666168,160.933,797.487,0.688489,191.88,775.07,0.726174
186,227.44,307.6,0.9706,227.423,365.424,0.906806,174.118,365.448,0.84483,143.018,294.325,0.814032,102.981,218.599,0.816725,267.635,365.385,0.90415,303.051,289.86,0.889159,325.499,218.612,0.868953,214.178,517.033,0.860543,183.013,516.969,0.848362,191.709,646.009,0.843262,187.407,766.196,0.84697,240.956,517.11,0.838209,245.309,650.433,0.85422,245.325,770.693,0.825585,214.164,303.161,0.93995,231.934,303.103,0.995168,196.408,312.128,0.858801,249.791,307.838,0.762627,241.025,801.898,0.754226,267.5,801.759,0.785909,232.174,784.088,0.747513,187.564,801.707,0.679452,160.948,797.405,0.691826,191.875,770.742,0.72905
187,227.435,307.609,0.966427,227.429,365.471,0.91135,174.086,365.49,0.849296,138.517,289.877,0.792126,98.5369,218.635,0.815088,267.669,365.431,0.906035,303.088,285.491,0.881492,329.875,214.217,0.875501,214.155,517.137,0.850076,182.974,517.054,0.838471,191.717,650.456,0.853096,187.426,766.417,0.839292,240.971,521.364,0.829072,245.33,654.745,0.866511,245.298,775.077,0.813316,214.184,303.153,0.938837,231.944,303.123,0.992962,196.415,312.119,0.856299,249.807,312.125,0.771872,245.322,802.001,0.742323,267.515,801.825,0.783234,232.131,788.552,0.761023,187.56,801.866,0.663094,160.957,801.627,0.683803,191.877,779.526,0.71598
188,227.441,307.607,0.968934,227.435,365.454,0.906801,169.802,365.533,0.850463,138.485,289.909,0.792457,94.0787,218.536,0.821848,267.709,365.383,0.899907,303.168,276.586,0.877284,334.218,205.356,0.883669,214.154,521.29,0.844867,182.974,517.089,0.834071,191.727,650.408,0.854414,187.454,766.318,0.843924,240.986,521.412,0.824257,245.418,650.552,0.860487,245.364,770.759,0.823526,214.219,303.148,0.940994,231.96,303.128,0.992645,196.438,312.108,0.85681,249.841,312.146,0.783392,245.394,801.949,0.74916,267.564,801.783,0.787616,232.182,788.418,0.759232,191.671,801.797,0.672313,160.99,797.528,0.688212,191.891,775.114,0.718115
189,227.452,307.601,0.971099,227.428,365.44,0.905401,169.775,365.533,0.853072,134.148,289.945,0.807275,94.0971,218.591,0.8319,267.697,361.181,0.901805,303.147,280.983,0.876487,334.329,214.238,0.877773,209.832,517.122,0.851924,182.908,517.03,0.838432,191.803,650.323,0.858948,187.452,766.337,0.842926,240.937,521.344,0.833079,245.418,650.556,0.857986,245.355,770.792,0.819186,214.225,303.141,0.940779,231.968,303.118,0.992472,196.43,312.094,0.858527,249.844,312.11,0.776218,245.361,801.938,0.733106,267.537,801.777,0.772265,232.171,788.461,0.757526,191.701,801.805,0.669466,165.142,797.521,0.685044,191.877,775.144,0.714785
190,227.451,307.597,0.96926,227.423,365.457,0.904403,169.75,365.539,0.855247,134.014,289.95,0.815441,93.9865,218.528,0.843501,267.692,365.381,0.902576,303.191,280.983,0.882566,334.538,214.256,0.882222,209.833,517.161,0.846845,182.928,517.067,0.836608,191.775,650.343,0.858509,187.449,766.353,0.843095,240.919,521.39,0.8313,245.341,654.717,0.861358,241.015,770.806,0.819179,214.247,303.137,0.939609,231.97,303.123,0.990464,196.447,312.093,0.856828,249.827,312.138,0.772343,245.395,801.971,0.732198,267.564,801.785,0.767094,232.071,788.508,0.756234,191.746,801.821,0.670379,165.174,797.542,0.681709,191.857,775.174,0.720283
191,227.453,303.52,0.968582,227.423,365.472,0.904653,169.76,365.547,0.855157,134.044,294.322,0.834232,93.9458,218.677,0.853535,267.687,365.388,0.901162,303.326,276.49,0.893743,338.836,214.146,0.885586,214.098,517.089,0.852594,182.915,516.995,0.841525,191.792,646.065,0.856247,187.445,766.326,0.847722,240.931,521.319,0.830316,245.271,650.553,0.853818,245.291,770.746,0.825572,214.249,303.141,0.939824,231.957,303.116,0.990284,196.442,312.109,0.855366,249.816,312.121,0.773725,245.399,801.931,0.737028,267.558,801.753,0.774438,232.114,788.437,0.75077,191.696,801.805,0.678716,160.984,797.53,0.696266,191.87,775.148,0.727417
192,227.447,303.518,0.967754,227.413,365.479,0.906065,174.055,365.5,0.851754,133.999,294.415,0.842168,93.9325,223.011,0.864536,267.661,365.438,0.909181,303.24,285.482,0.883282,338.779,223.133,0.905735,214.1,517.088,0.852885,182.948,516.996,0.842616,191.775,650.329,0.857317,187.429,766.407,0.838404,240.899,521.323,0.833571,240.895,654.751,0.866881,241.031,770.826,0.822901,214.225,303.144,0.939621,231.951,303.117,0.991976,196.424,312.108,0.858104,249.8,312.094,0.770043,245.387,801.951,0.729606,267.541,801.772,0.768554,232.126,788.545,0.759877,191.698,801.842,0.672523,160.985,801.621,0.69098,191.864,775.239,0.717966
193,227.444,303.516,0.967102,227.441,365.464,0.906217,174.079,365.497,0.850886,129.712,294.365,0.846221,89.7826,222.95,0.858476,267.745,365.4,0.899201,303.422,276.631,0.880265,338.898,218.654,0.893501,214.132,517.087,0.855042,182.964,516.992,0.84615,191.779,650.336,0.865981,187.46,766.36,0.85527,240.935,521.323,0.83131,245.292,650.531,0.86008,245.332,770.76,0.830119,214.221,303.148,0.939976,231.943,303.103,0.992047,196.418,312.134,0.856428,249.817,312.055,0.769017,249.755,801.945,0.735108,267.605,801.75,0.773231,232.151,788.432,0.764189,191.723,801.827,0.691642,165.15,797.546,0.708362,191.886,775.154,0.738485
194,227.439,303.508,0.967381,227.423,365.46,0.904689,174.056,365.478,0.849942,129.685,298.577,0.856205,89.753,222.966,0.863907,267.728,365.415,0.903535,303.498,281.027,0.873229,338.891,222.997,0.904836,214.204,517.106,0.854777,183.01,517.02,0.845949,191.774,650.446,0.875822,187.436,766.422,0.850903,241.024,521.333,0.824729,245.269,654.701,0.863106,245.282,770.816,0.823046,214.219,303.141,0.940174,231.932,303.105,0.991055,196.414,312.105,0.856244,249.793,312.065,0.759973,245.416,801.959,0.743663,267.564,801.763,0.781831,232.111,788.511,0.764072,191.702,801.845,0.691035,160.976,801.629,0.71119,191.87,779.521,0.738202
195,227.456,303.496,0.97101,227.443,365.47,0.906253,174.065,365.476,0.849097,129.663,298.668,0.866169,89.7837,223.055,0.871572,267.741,365.388,0.901157,307.617,285.419,0.8711,338.891,223.065,0.90498,214.232,517.082,0.859177,183.047,516.996,0.851201,191.792,650.326,0.871185,187.445,766.319,0.856052,241.025,521.309,0.827974,240.934,650.466,0.858384,241.028,770.712,0.832502,214.222,303.143,0.940543,231.933,303.091,0.989192,196.422,312.133,0.858657,249.784,307.853,0.758579,245.428,801.905,0.73661,267.555,801.72,0.772141,232.123,788.405,0.759319,191.753,801.783,0.689957,165.159,797.517,0.703065,191.856,775.107,0.734792
196,227.472,303.504,0.970518,227.441,365.478,0.904828,169.795,365.476,0.848228,129.622,298.789,0.880763,93.8976,223.062,0.871994,267.773,365.413,0.898796,307.857,281.045,0.852212,338.969,214.206,0.887743,214.254,517.108,0.855332,183.057,517.023,0.84669,191.746,650.357,0.871048,187.374,766.315,0.854564,245.307,521.333,0.824038,245.327,650.453,0.849745,245.335,770.686,0.83398,214.239,303.139,0.941318,231.943,303.078,0.989391,196.428,312.103,0.863146,249.808,307.796,0.764359,245.426,801.894,0.745804,267.556,801.706,0.776373,232.156,784.086,0.759307,191.671,801.793,0.695165,160.936,797.532,0.718355,191.827,775.105,0.750623
197,227.484,303.517,0.968903,227.46,365.43,0.904549,174.055,365.431,0.845079,129.586,298.919,0.880841,89.7968,223.115,0.881717,267.795,361.165,0.898768,312.066,289.842,0.847291,338.889,223.017,0.904579,218.535,521.295,0.849894,183.072,517.08,0.844564,191.822,650.409,0.882787,187.429,766.372,0.849832,245.387,521.441,0.818474,245.438,654.724,0.862089,245.388,770.76,0.829413,214.25,303.132,0.939965,231.962,303.064,0.990258,196.445,307.864,0.861587,254.166,307.711,0.789669,249.736,801.92,0.740768,267.588,801.727,0.778966,232.196,788.438,0.762562,191.687,801.811,0.695196,160.967,797.55,0.713327,191.861,775.194,0.735354
198,227.5,303.516,0.970654,227.49,365.438,0.907299,174.093,365.389,0.841004,125.39,298.874,0.894744,89.7856,223.078,0.886882,267.832,365.408,0.898341,316.656,294.152,0.842253,338.875,218.617,0.889012,218.524,521.287,0.850209,183.066,517.065,0.848103,191.808,650.453,0.887457,187.43,766.385,0.857657,245.373,521.448,0.818648,245.361,654.754,0.869266,245.366,770.785,0.828517,214.269,303.133,0.94073,231.956,303.056,0.986528,196.451,312.068,0.859866,254.147,307.71,0.768037,249.724,801.951,0.746621,267.558,801.759,0.790594,232.199,788.475,0.764999,191.692,801.832,0.697181,160.951,801.614,0.719809,191.86,775.224,0.742985
199,227.489,303.515,0.967567,227.491,365.395,0.905955,174.065,361.125,0.84086,125.182,298.82,0.913428,89.7434,223.017,0.891625,267.874,365.375,0.888368,325.385,294.218,0.860366,338.803,218.579,0.886975,218.54,517.142,0.856,183.071,517.035,0.851981,191.83,650.414,0.88275,187.461,766.327,0.869008,245.384,521.401,0.822257,245.336,650.556,0.857935,245.407,770.669,0.834457,214.266,303.129,0.940746,231.936,303.055,0.984375,196.451,312.053,0.857739,249.851,307.685,0.754269,249.734,801.906,0.746408,267.589,801.709,0.782651,232.2,784.053,0.743601,191.71,801.807,0.701181,160.979,797.548,0.724758,191.881,775.126,0.754247
200,227.488,303.506,0.967822,227.484,361.162,0.903086,174.09,361.105,0.840393,125.033,298.795,0.93298,93.8951,223.035,0.893129,267.855,361.132,0.886421,325.538,294.346,0.873506,334.61,214.166,0.877394,218.536,517.146,0.854749,183.074,517.041,0.851888,191.815,650.459,0.883276,187.416,766.406,0.848836,245.357,521.41,0.823097,245.283,654.743,0.86077,245.339,770.754,0.832453,214.26,303.133,0.939303,231.925,303.051,0.984256,196.463,312.059,0.852988,249.807,307.675,0.745493,249.759,801.959,0.73284,267.601,801.746,0.777577,232.137,788.418,0.762295,191.696,801.856,0.687377,160.952,801.632,0.714361,191.83,775.227,0.728386
201,227.493,303.506,0.967495,227.497,361.159,0.90352,174.117,361.102,0.840004,120.832,298.92,0.93212,89.777,223.129,0.897645,267.845,361.072,0.883628,329.79,298.743,0.904965,334.467,223.07,0.896928,218.55,517.151,0.853329,183.091,517.037,0.851453,191.82,650.443,0.88005,187.427,766.436,0.840003,245.384,521.428,0.819938,245.315,654.784,0.869475,245.316,770.76,0.833737,214.266,303.142,0.939472,231.926,303.05,0.982203,196.469,312.073,0.855178,249.803,307.659,0.741348,249.769,801.958,0.74302,267.606,801.744,0.785426,232.12,788.428,0.767455,187.56,801.877,0.668853,160.938,801.631,0.698264,191.861,779.551,0.72227
202,227.496,303.512,0.967301,227.498,361.174,0.906294,174.151,361.091,0.838097,120.772,303.088,0.942836,94.0267,227.477,0.892272,267.864,361.112,0.885746,329.912,298.811,0.90872,334.331,223.081,0.891109,218.543,517.121,0.856413,183.093,517.003,0.855351,191.843,650.417,0.882427,187.403,766.439,0.836948,245.359,521.403,0.824148,245.394,654.733,0.862432,245.43,770.768,0.834256,214.252,303.152,0.938234,231.92,303.044,0.982717,196.467,312.064,0.857303,249.784,307.635,0.738085,249.841,801.956,0.743573,267.648,801.743,0.785547,232.223,788.421,0.767625,187.562,801.879,0.663987,160.927,801.633,0.693149,191.844,779.546,0.718695
203,227.498,303.507,0.964475,227.476,365.45,0.912225,174.14,361.144,0.841425,120.522,303.043,0.936794,93.9734,227.319,0.902882,267.822,365.423,0.900158,334.231,303.123,0.924829,334.255,222.952,0.872828,218.556,521.288,0.851579,187.309,517.045,0.854512,191.789,650.365,0.865295,187.343,766.346,0.839315,245.368,521.48,0.820779,245.374,654.761,0.865737,245.389,770.743,0.834702,218.529,303.139,0.938186,231.938,303.056,0.982495,196.493,307.862,0.852082,249.791,307.703,0.753382,249.826,801.949,0.748628,267.646,801.747,0.790789,232.157,784.108,0.769941,191.665,801.806,0.678211,160.925,797.529,0.70493,191.783,775.135,0.723267
204,227.482,303.515,0.961898,227.482,365.51,0.918432,174.159,365.388,0.842594,120.436,303.221,0.927107,94.1157,227.339,0.890134,267.824,365.488,0.905143,334.229,303.411,0.930853,334.24,227.637,0.921288,218.561,521.34,0.850981,187.382,517.089,0.858836,191.85,650.407,0.873337,187.399,766.338,0.849004,245.288,521.526,0.818356,245.314,654.832,0.869061,245.338,770.728,0.838883,218.516,303.153,0.936245,231.92,303.075,0.981072,196.491,312.081,0.850276,249.779,307.748,0.742869,249.867,801.942,0.764066,267.678,801.729,0.799874,232.13,788.398,0.77269,191.733,801.775,0.688158,161.001,797.517,0.704138,191.793,775.138,0.730601
205,227.475,303.501,0.962643,227.476,365.616,0.923538,174.184,365.48,0.848532,116.241,303.289,0.906702,93.9943,227.384,0.898437,267.792,365.623,0.91701,334.315,307.822,0.926346,334.128,232.114,0.899852,218.566,521.296,0.851412,187.397,517.045,0.863076,191.797,650.367,0.860806,187.413,766.311,0.852196,245.283,521.495,0.821018,245.37,654.758,0.862337,245.452,770.741,0.832854,218.519,303.143,0.934466,231.911,303.078,0.980442,196.501,312.095,0.840926,249.773,307.789,0.737936,249.825,801.974,0.75063,267.671,801.78,0.789251,232.222,788.407,0.76612,191.686,801.788,0.682272,160.968,797.507,0.702092,191.853,775.115,0.738271
206,227.474,303.478,0.966874,227.486,369.758,0.925592,174.207,365.531,0.851224,116.099,303.462,0.880919,102.82,227.683,0.86983,267.812,369.78,0.915632,334.435,312.182,0.914059,329.872,232.167,0.889654,218.558,521.35,0.849941,187.378,517.088,0.86123,191.799,650.437,0.867232,187.424,766.266,0.855369,245.291,525.751,0.818193,245.34,654.778,0.867407,245.441,770.709,0.835746,218.522,303.12,0.933725,231.911,303.05,0.977451,196.505,312.076,0.845794,249.78,307.782,0.75162,249.846,801.922,0.753976,267.674,801.718,0.787374,232.211,784.092,0.760728,191.676,801.762,0.68036,160.964,797.467,0.70254,191.85,770.824,0.740485
207,227.456,303.448,0.971143,227.486,369.775,0.928238,174.191,365.528,0.851817,107.408,307.753,0.853344,107.376,232.138,0.856599,267.794,369.81,0.921603,334.44,316.648,0.909846,325.481,232.236,0.868274,218.588,521.338,0.851891,187.371,517.078,0.861521,191.79,650.405,0.862894,187.426,766.262,0.849451,245.37,521.534,0.818964,245.315,654.768,0.865018,249.723,770.702,0.837726,214.257,303.082,0.933066,231.901,298.99,0.980674,196.481,307.848,0.842156,249.78,307.758,0.769062,249.858,801.911,0.759402,267.684,801.71,0.790859,232.218,784.064,0.761833,191.719,801.742,0.685918,160.987,797.452,0.699777,191.85,770.812,0.736786
208,227.451,303.445,0.971297,227.505,369.78,0.930284,174.183,365.588,0.858454,107.424,316.512,0.83251,116.142,236.53,0.831225,267.856,369.767,0.912383,334.464,321.068,0.914092,321.055,240.977,0.823829,218.633,521.326,0.853791,187.364,517.084,0.857696,191.883,650.444,0.878754,187.471,766.334,0.850741,249.743,521.5,0.818883,254.128,654.743,0.858087,249.776,770.696,0.839194,214.251,303.072,0.932115,231.9,298.977,0.981803,196.467,307.816,0.856824,249.76,307.71,0.768079,249.876,801.941,0.759147,267.682,801.737,0.803062,232.252,784.03,0.754717,191.715,801.829,0.673821,165.139,797.529,0.692959,191.87,775.127,0.731817
209,227.432,303.424,0.972384,227.495,369.827,0.93894,174.194,365.631,0.85965,102.951,321.075,0.843144,120.707,245.362,0.84658,267.841,369.797,0.915727,334.449,329.883,0.94182,312.245,258.768,0.885292,218.616,521.362,0.848883,187.379,517.122,0.853462,191.865,650.387,0.869498,187.506,766.197,0.866083,245.434,521.513,0.816056,254.219,650.496,0.85431,249.734,770.599,0.84132,214.205,303.05,0.93336,231.889,298.96,0.979447,196.431,307.796,0.867491,249.771,307.719,0.753003,249.847,801.873,0.765003,267.667,801.693,0.801085,232.199,779.594,0.759193,191.768,801.712,0.698071,165.177,797.404,0.710796,191.882,770.727,0.755285
210,227.421,303.398,0.977498,227.517,369.904,0.952224,178.512,369.844,0.870519,102.939,334.175,0.900414,120.817,262.963,0.920351,267.845,369.871,0.911995,338.637,334.523,0.965374,312.268,267.658,0.897061,218.616,521.343,0.852934,187.426,517.097,0.866896,191.879,650.369,0.871608,187.496,766.211,0.869449,245.368,521.508,0.819987,249.786,650.499,0.847405,245.426,770.649,0.837894,214.187,303.045,0.935558,231.866,298.934,0.979117,196.431,307.833,0.865479,245.442,307.637,0.716736,249.829,801.864,0.76436,267.641,801.698,0.797091,232.197,784,0.757949,191.832,801.705,0.706617,165.221,797.417,0.714919,191.858,770.754,0.752069
211,227.348,303.401,0.973831,227.473,369.912,0.949866,174.138,369.846,0.870103,102.913,338.943,0.901621,125.179,272.025,0.893097,267.827,369.954,0.919465,334.554,347.807,0.933891,312.108,285.428,0.859351,222.911,521.453,0.84908,187.495,521.299,0.854413,191.952,650.51,0.873235,187.556,766.419,0.848382,249.829,525.819,0.812317,254.149,654.766,0.842105,249.869,770.772,0.816875,214.19,303.018,0.940279,231.854,298.96,0.993199,196.44,307.749,0.828875,245.392,307.641,0.778797,254.264,801.963,0.717181,267.725,801.739,0.771134,236.45,788.454,0.737549,191.907,801.856,0.69669,165.278,801.627,0.71775,191.867,779.547,0.719757
212,227.309,303.361,0.973778,227.455,369.961,0.956317,169.785,369.883,0.883319,94.1629,356.6,0.847445,125.343,294.276,0.887947,267.827,370.065,0.925043,334.522,365.595,0.967416,316.528,303.048,0.918741,222.951,525.899,0.836685,187.546,521.466,0.84823,191.974,650.411,0.859772,191.69,766.18,0.854259,249.886,534.675,0.79576,249.881,654.797,0.841432,249.861,770.7,0.828046,214.163,298.938,0.943386,231.866,298.951,1.00085,196.421,307.677,0.855764,245.364,307.772,0.785399,254.256,801.9,0.736756,267.742,801.698,0.781087,236.431,784.107,0.743523,191.881,801.699,0.681435,165.3,797.395,0.699721,191.905,770.756,0.721176
213,227.446,303.311,0.989024,227.45,370.03,0.969287,178.517,369.981,0.907977,98.4936,370.15,0.927877,125.176,307.6,0.911391,267.719,370.177,0.940254,334.49,374.725,0.998947,312.219,321.055,0.840679,223.049,525.855,0.84539,191.783,521.458,0.868679,191.961,650.499,0.872993,187.555,766.364,0.853579,254.196,530.305,0.803988,249.712,654.876,0.846856,245.402,770.853,0.813151,218.551,298.893,0.941323,231.947,298.924,0.990863,196.521,307.668,0.891777,245.413,307.698,0.744866,249.845,801.96,0.70979,267.655,801.75,0.761728,232.197,792.788,0.764172,191.84,801.807,0.692722,165.261,797.516,0.716812,191.869,775.233,0.717886
214,227.492,303.298,0.993603,227.405,370.117,0.986116,183.065,370.046,0.936407,98.3928,383.491,0.865318,129.591,329.848,0.879095,267.469,374.331,0.969866,334.237,401.253,0.979557,307.678,338.73,0.937558,222.945,521.508,0.848328,191.723,521.357,0.874069,191.826,650.357,0.849286,187.5,766.295,0.848456,249.761,525.859,0.811421,249.752,654.713,0.846971,245.415,770.753,0.821156,218.624,298.868,0.943174,231.992,298.913,0.981227,196.593,307.637,0.876837,245.45,307.734,0.722529,249.83,801.924,0.724267,267.66,801.724,0.76316,232.188,788.46,0.755821,191.779,801.782,0.69752,165.193,797.483,0.719431,191.866,775.134,0.718223
